HolderAddress	Balance	PendingBalanceUpdate
0x42f36d45381e3f5d9443e872b6192aaf0db55b53	1.137481664	No
0x85387535add930babb53d136453195fc5ed2e2b2	1.136281771	No
0x79e6cd659c8b4afef45b3f0083c1b6556e9132b4	1.136205497	No
0xb384d928b3f4534dc373067432c7fac1cf5d1723	1.1355944	No
0x93177efc9329b6f864f53ede111e07f4109e6580	1.135394195	No
0xeaeca099584672fbda4ff5a01f23a3d08bfde548	1.133760092	No
0x11d6af24c168a9a131747b50cf478832e258656a	1.133729234	No
0x6574080a89289178426c3065eefa43982a3c2312	1.131864274	No
0x684930968d0206dbc180866eab874eb9909ec2ba	1.131362953	No
0xd148a1fe0494486139a27f622c23517a93ea303f	1.131009395	No
0xc842575acd573015c982421bd0b6607d498eecfe	1.130994325	No
0xb0bf6f6fd3c8bd194d94d39a41fcb99fdffb5273	1.129958589	No
0xeba7c3d1698372a10a2cb0d84c4764dcd4fa60ac	1.129688797	No
0x84ce22f33e099ed8858ff40862436fb58e4178f2	1.128398305	No
0x05de7185d0a89c40ef6a4b684296debfd2e7bd0d	1.126144093	No
0x42dba0933e27f13bbcc93a5efe736d116d5cc51e	1.125260118	No
0xeffa4f8eb89dbc672b4a0808777a0523b8e7b9cd	1.125195289	No
0x1e868e0f5948fc94ed99dde0d0aba939e7677b47	1.124060766	No
0xf2019c719303513133d41113d6d40353745aac4d	1.121396811	No
0x84029db92336f000cd324d893f269487a5ed31d7	1.120955526	No
0xc145fe21b5eb1c1f0e445c85f7c8b200af9ef996	1.120183157	No
0x2880e457a71895396c53f273f8cbbbc5255b2e12	1.119965763	No
0x4a64f69f0b3d85d1d2a672495ff37496eed44d84	1.119192036	No
0x2cc816f6f1576f3610d5c4e1306f5f707f9e30bd	1.118907743	No
0xcd5c90d2e7cfe14a82d4732ffaaa9bd2a891253b	1.117095452	No
0xaf02f27abf8337fe8c78e9dd22ab85b4661ff50d	1.116604093	No
0x4389c066c481232f778e7f180d1682d3b421550b	1.113130954	No
0x94061e6dff5e6474987be0d3b75975db9b1a846c	1.113123878	No
0x621aba8bc0d8abc56b3a0699ecb22d8a7d1f1a4f	1.112980085	No
0xa21b23e5f07e5e28cb42d09502227eb75b0b64b5	1.112472187	No
0x90682ab7de70165dc4d4347f20278417461db1c4	1.111991262	No
0xf52d75e54151488493df8b5bc831c81a03b038c6	1.111177803	No
0x451294558b1b91c3f99173f210b38ce825170ba3	1.111061902	No
0x002748db885d4ccfe3c7c92143f0805f4ebeec01	1.110418862	No
0xf59107d87d9f7f4a6ad0d4d44fe17bf2acfc9f52	1.11	No
0x68c81fdf2c21b333495408b83514f4006f6768c4	1.109945169	No
0x90774ab01bb5725d1ce10adf47a1b791a594279c	1.109877656	No
0xa4a55ec2d38680f4819083771213626057b681ef	1.109372994	No
0x359842cd28b2cb58ee2f35a6abaf188367763eda	1.108645013	No
0xcf283c5df3fbbc379a582090caa2c53fd5c0ac7a	1.108633646	No
0x5a248e96ff16b259867b80df1ecde4b6d68b6a6d	1.108105233	No
0x6cd41a6418ddd8251eaaf41eb136b5359a115ca0	1.108065722	No
0x5e3ea6eba3dbb77b18593de423404b3e15717cbb	1.107865332	No
0x0b0c819dea53ac43e0cd29e6cae2d9b13a232c57	1.107821447	No
0xcf3481ec23bc274791f533cb146a71476457163e	1.107259928	No
0x641795938cd529acaeab006a1f882430c7e27598	1.107213562	No
0x29bcce0253c52780452103bcf09c60d848bdd91d	1.107132616	No
0x20a13f1e2638c9784a031f291943b2a87b3f12a6	1.105641487	No
0x011211ec9576923988c2fe5aa3a362528c4e7e64	1.105190663	No
0x043145a2bf34706451d7653684e9cb2c5ffe7aaf	1.103194255	No
0xb066d85234a4a837f1045ef66b6f67aeb0a9dbf6	1.102604481	No
0xf771ef93ecc4545c79c95d6b82a742099a9cab99	1.102401145	No
0x5496fd2be98484f5c71a439824a3eac01110331d	1.10193214	No
0x9168a80af210c511e4be5b32d7de75124d0a4996	1.101339561	No
0x8fc1c62ee2158930f0350ab514ffb872a5ead644	1.101326268	No
0x26542d0bc93a63c141a21956337f18773b237882	1.101241251	No
0x32ce9adc3bab34a088ef9c8fc8bc6145e6ac5b3e	1.101133051	No
0x9a80e3b4eaa6a0cdce51d3548cfb27f06de43819	1.101	No
0x269a28faa7d3af7b671bca0b4c2544d701fb8b08	1.100849281	No
0x2b2b5bf54e2ca542da98e44852457c33c4a5a9d8	1.10079817	No
0x783756a5ef088720d2a3296cdd5336659b2d0e67	1.100569166	No
0xb6db576c0907901e270ca2d4e1fd9c55accff255	1.100523298	No
0x67e2ffb662368647533270e26dbe3d9cf56792c7	1.10040615	No
0x221508a769d9dfc4572c3ffe947cddc78f2f3abf	1.100391766	No
0x111e318936660aaf49d485c74a77ffccb997d030	1.100384395	No
0xd1ba53d016c1d2d97420f5931a04d51fe6919961	1.10007852	No
0x5e47ec2afad9d9a87f4fd47c24f7fdcdd7778eaa	1.100057754	No
0x1ad0220dd6db112fbb95d0e49dd8b0e19bdfdcae	1.1	No
0x04fcfba85c0071bfe1a6e5516479482490a9f4ab	1.1	No
0xeeb1e28e91788fb2abf6794efbb9542080abe1f4	1.1	No
0xb817f347cc5dc77dabeb45dc071dc4ca80b28e16	1.1	No
0x152025d8653137a7d18d5c6501f671f2abce8363	1.1	No
0xb56ee863f444b1d58bd7efec48ee87a8aa3610bc	1.1	No
0x3cbe564fae0c2e6e08813157ca7e5e80a2b1c62f	1.1	No
0x687aa8308d5c9ef62198338309522a3deee87159	1.1	No
0x3b885e68553152202b5ecfbb11d7c5ae7996da6e	1.1	No
0xaa21505a90f5a5d1e40c39bd719f1b3bef843cbc	1.1	No
0xb441447766f70d661af98e7bb7dced30ee01bedc	1.1	No
0xec525d22313d2c4d95236db878674d37e438642d	1.1	No
0xdb93440afab57da665126084eddf9ac9f91c9a82	1.099890529	No
0x988236e5a0a27c62124d131c2b8de67189532100	1.09725	No
0x86a1a48ce033d6fda5a19d3584988475803bdb4c	1.097100668	No
0x49a5ec7df5270ad8f9f1f19bccbfdd40e90d6a74	1.0969909	No
0x1052555445711d7823e1b154783fe914693d188a	1.096553007	No
0x4269bf9727ed052c40e6f127ee0dd5e2ddee6289	1.095216628	No
0xa5b542643ab0625f0ceae86030c96ef212e11e33	1.094837097	No
0xd4afc7f0c3ddcbe0460956a2920c6a0b3520aa36	1.093781452	No
0x6953358517e9a5cc92274d1dd746a470654d37c2	1.093760352	No
0x27cbde20d35034ac1159a248827dd9c8df2e05f7	1.093754991	No
0x9dd711b0cb4430f429231e5cb9940dbd1952a36f	1.093250558	No
0xbb0681e131d704cb86bda625a730c7866e262a3a	1.092897754	No
0x50ea869395e62e76cc6b5768002ca2c5818858ab	1.092668201	No
0x6a5f3b0ce00d44ade2286b1131f6a7e196364724	1.091380557	No
0x4b878044667feda542998dbd8690b74dc5556154	1.090367563	No
0xa099c116f5c432a70eda38e545d206cf89a720de	1.089740806	No
0xa60a19fafdc5167de931f807c147cda5ed6d4340	1.089597542	No
0xdfb540f3e2788f48acb10bd987cb4a9179445f8d	1.089189451	No
0x37642f150b392ccbadba784e7941e58cb109b639	1.089137856	No
0x350dedcc07acc2b3a430037435451b8d17fe3248	1.088349108	No
0x05431cd62f011cb44ec803fe4ac96fac651ca494	1.087896826	No
0xe448d9d70efe95714e38d210e58d458dab0a77d5	1.087750838	No
0x42eb1a08064677f2d04a07e74cb9f2cf0ec441da	1.08739657	No
0xa87e7535e6aa294c69b4ddb85ad5d0d743ab0afd	1.086311783	No
0x609e1de29d5e543a6eba15b73d9ed335e90004b3	1.08573981	No
0x9b3e84714e7b8501648b50e2fc002f8f3dec5ad5	1.085465378	No
0xb022b80c795d1258694cb06623785f72abfdc6fa	1.085367124	No
0x305b0b89de51a8cd33f66d198bda2c165af3d728	1.08464015	No
0x8ad557e25766c99e28e6fe8e3e0fbf87e452b23d	1.083982546	No
0x1fa79c071563baf109f45c0ea1081dace7a1bf25	1.083588173	No
0xadf0385585682c6825745dc54bd6817949de5fc5	1.083343184	No
0x4bf6a5ead2dd225ae1191e6c1ce3bba3a3e51af4	1.083224866	No
0xf54ec034555fd6bd9b0161d13e6608b7591b0ee5	1.083104478	No
0xa625674d17e65ed012427a58fa6a60dad77cb92b	1.083069276	No
0x9b1f4ae624430b4a8ebc0fb39101bdd8f41320a4	1.082851767	No
0xe954f4c5249c505876dec5324754ac91471ecc36	1.081674701	No
0x0fb5481f84f43134a7bc6c7e92d71be646511056	1.081187865	No
0xc729d8b39e1568be56f0e227639abc539e1ced69	1.080287122	No
0xab29c5cd826b35458eea7db69fb05064a5b67b85	1.079544046	No
0x2d1c039d0b32a203961293a9f8fff3421c718128	1.079005712	No
0xa57d654a0947f072a553f2617a657b8e1a44d451	1.078736391	No
0xf1a7ecce1f30546a7dd3b9007ef6e0964fec1a86	1.077773234	No
0xf69d32ae6eda4d105885a314ab2c0a63905e163c	1.077251836	No
0x3021a59f56cae360183c40965d7059a4a73a7ba7	1.077241665	No
0x5500e69d58d8f80b236c8a72fd52c538a5d5237f	1.077193825	No
0x993e32743fe0054ec80d881e851a4feb7b0c1fd4	1.076687001	No
0x21a8fb2dd48ccd60850e35b57d5ad286c59c1e2c	1.076348915	No
0x3a4786e45b1122bf0bfeb7cb172828898a6d3c11	1.07572139	No
0x0f8456333f8b8435fb539e2a741b144af76842ce	1.075148316	No
0x4d3c6a07657059fe541f690faac9f76cc0f55147	1.074700645	No
0x1d67f3d2042a8d2b6e16e54dd60b555c7685e68b	1.074587208	No
0xaff561524fcb2a976aa060594b6c3f0f92d800e5	1.074429915	No
0x88dd10a5bcecba71f2493cb261b181f57943040d	1.074384039	No
0x05f761aacd63e4e96bf98f0fe5614de5ba90856c	1.074249466	No
0x3250a2576611f3bfbdead0005b9e3a2a1f6faf50	1.074141502	No
0x364b53ca9be6d623b0b8920f7d97ac1c285c3763	1.07288164	No
0x9fbf300056e85b4b285e0b679d75a73805a5ae14	1.0720239	No
0x3c516f085e94177eaf0bdfb5b5eb1ab71052d064	1.071944984	No
0x989c3fe74a7eb360522a57f76dcc1024dfd9574d	1.071880045	No
0x755c6b5deeea2177c75b7363ac4c8972d0c19376	1.071875683	No
0x57b835d43007eb1c6d6fb15af769eda300c2acab	1.071395755	No
0xe167792774202aa62eece5e445327f35cec45722	1.071219381	No
0x4cb75146e98562c9d79b31649c6c739e4dcb7cd5	1.067577804	No
0x3fe6dc771614e6f7e4d8f1bd44c41e2537dbd471	1.067516035	No
0xfc33181fbab11d8c33cd904f7ee1d4c62685470f	1.067213477	No
0x5a7614e0415ce65f50682a096df14eb3cf829d1a	1.066659956	No
0xd25f78ee9d89eba338b00e992bac02244cd36bb0	1.065686266	No
0xc3b1f7ab9fabd729cdf9e90ea54ec447f9464269	1.065335281	No
0x090030cc85178dec10dd4acf11bd9981710a9191	1.065297423	No
0xdda6ee62fd4f7f38f6e62da1cda241c3749b4af6	1.065256993	No
0xb9cbe4c2f6400118abda5f3c79fc2295f625fa27	1.064991762	No
0x96a96c48a6179f1f6d3e20047b9af2f5696572e0	1.064762647	No
0x7c36c8650352df93a5d51900f0b7c5154cd3ae32	1.064455779	No
0x8dd97a2c42d8822e1d4152dcb02e4165c955c661	1.064364332	No
0x544e50dd7ebc0beb52b3ddea5fdc0721c8fa02e5	1.063958396	No
0x3fd62ee628545f726b63ac1b36ee278328d1ae5b	1.063859318	No
0xb86e54ae30b95b893ac002da8cf19a5d35108249	1.063781452	No
0x2ee19deaa604fc028557d92a894ab62cf218ab00	1.063781452	No
0x1c69ac355eca16f4ee03a1f3f8aea9c9e193a0f7	1.063431374	No
0xe7e816de502811bb78a6f91863d2fc02d5332daf	1.062710773	No
0x8f30e711361f1bb73ec85e66cd9afa104ae09242	1.062512905	No
0x14ab9f431b7d25fcad366ec9511dce38e229745c	1.060869665	No
0x20f2c7b31a05f318888119784cc7d193c03ebda8	1.06017478	No
0x427a33234faacb6b3acd1a5a27d9f8bec358e3c9	1.059163946	No
0xfe3fd57379b65ba4b0fe1e481e07e969153acae1	1.059148063	No
0xd0c0338baac9ce09c1d1caab88b4360507061e37	1.058979985	No
0x0c3458dc74cd062e0754d5def7d0e70f93185e38	1.058972667	No
0xe7415bc47e5325196ff4b33793ef56e53991c2e3	1.058828574	No
0x60057786842aff287ebb0bbf96e082733a4a667f	1.05882686	No
0x690ca90448ff3964bf5384ba20b36d1d9df6a403	1.058775888	No
0xa8f6af28bfab672859acf31eca54c81a9cbbeb66	1.058528567	No
0x98ec3de89799be76552f8873907028c01a0eccf0	1.058502972	No
0x630eaf1754e9494f2f449179de63e7a0a098c6fe	1.058338216	No
0x65701cee735e3369587eb41ec1ea317bd8705503	1.058205243	No
0x09230c437666275687669d30dfc43ba21a70effd	1.057931861	No
0x852e45ed1a6502406af4c409df4e0eef3cc0a0e3	1.057559233	No
0xa7f053d0a4df46577428b84fb3a59e98775ee698	1.057040814	No
0xce355a1bb38240450c09333ee60902bca1521f2d	1.056954908	No
0x3ee8b54706b933688ba8d72b3ada8d3ed5e05fa7	1.056945826	No
0x178e30e9ce5647c2666ab76534ee3e930a26e8d3	1.056639505	No
0xd138a2386ffd3b0a1a8f20db83760a7aefcd07c6	1.056440173	No
0xa844ebcb9a50b7d2015c22d476b50bbb5095a272	1.05560395	No
0xe854e410fd76aba8ef411724a4624e176aa5408e	1.055208885	No
0x07f0a7e89333b53e61a5fd10e1a28aacee3a6f01	1.055205864	No
0xf2dc787f600e1180bea8319a9cdb579f4a7d084e	1.054484524	No
0x5c86964e15d7079342438a732a79a15a5cacd833	1.053865779	No
0x674f357be1c16b6e7e29e1ecf3565fe876d7f5eb	1.053693967	No
0x5e199814f74b452245ef20657d8d5d8cbe820c0c	1.053476976	No
0xf8fa0bb0798489445577fa7387dcb2125c361c28	1.052395157	No
0x13eca1e17cb8789919a0d736f3dc3b16018027a7	1.051778024	No
0xc62b0be1b0e0b107084fb8d56b62b90cce5ba9b3	1.051726842	No
0x75389ee1639b00502cac95a757d2aab01aae8a95	1.051126277	No
0x1aac8c450dae9ae32e5dffed104de012963c0c19	1.050959578	No
0x277a632432c3e026d5753694f42c8b1590ccc744	1.05	No
0x172e3ff66910031835a8e25d741108b9c66f2eca	1.05	No
0x0308794cbd50174be3401e08e352960b2e39b9d0	1.05	No
0xf261a8d85ce5592de4c560ca49efd97b77cfdcf5	1.05	No
0x422e4b9ca771a44de7e34cbd4ccbe4fe792e73b1	1.05	No
0x2b28fe276e97f4467c0d7004162bb1812ecbf1cf	1.05	No
0x1982bd37e91fd7a8c88805e9a7aa009fa804b1f9	1.05	No
0x5ffab11640f42352685c1a35e12500ec983920ae	1.05	No
0x2987314d6ec973ed2b1f537d83f27e1ae31a579c	1.05	No
0xc72d6096a91cd1272758c069d049ac216a8ff5d3	1.05	No
0x3729183468be27af92e5fbf559dafd33e51d99bd	1.049866615	No
0x34ff77a853a14579d2120ac08c5e342cee08ad71	1.049860892	No
0x8c21143e60363683e28247b71dd017fa30c193bb	1.049768468	No
0xd3ccf31820301f0955ca2d7c190f2b3aadb639d0	1.049713125	No
0x880e14298dd46418806f7b5e12b92aa9873bb5d4	1.049514699	No
0x54b530263345e998b04012ddfefa4967d98822b7	1.049228711	No
0x3842f629011fd5e389c4cc433d554b2c2ae6eea0	1.049166127	No
0x9faed8d054b5a17c2539ad6ec20446a6c4c4a0d4	1.048867132	No
0x131ad98a565595046be731cff03747f69b2aa250	1.04885558	No
0x574f2d47a7f74de9f6ad35a5bac16610341ed1b7	1.047757528	No
0xdcac0ee047da0ab449f6beb08c8f79c00eabc67d	1.047560268	No
0xdce3133947b666c344c49299ea4599b39eac0a71	1.046271422	No
0x66e1cbb8943c62927aa627f55a4f76317c94efde	1.045941711	No
0xdce0fbfae8e664646cdeae2cb6f9a4ef09d26c8d	1.045940322	No
0x509fe29a034a147c5629abd4d80f25bc0a44d79a	1.04573981	No
0x95b2d116981f1d13086c32ba5f223d6fc5753827	1.045696332	No
0x0319cd0ac071abcb479c0bee32ad6b28d8a79083	1.045643844	No
0x8532e9d4141012b411bef8bb88818b7998ff939d	1.045632508	No
0x0ecddcf41754360ab129d7ca4c8abf220f9c32bd	1.045500857	No
0x2c84659c75c89d85d46729457d1bc98508a34aa8	1.044960043	No
0xae83741c464e2e66d6430101c38d38a3c97116f6	1.044948149	No
0xab0714fdf31283e1108abc9a8765eb49b7fcc0e3	1.044724029	No
0x2ff362ba43e0ce6a346e1da82a2adc5c4134db0a	1.044271663	No
0x5b6580e8ba79ced3e049867840e289fa2e70b5c8	1.043573989	No
0x10a3eaa3514567002661649361b0459f4a909308	1.042423375	No
0x1977fad1ff54f5e96d383d067e34811ff5fb8324	1.042327352	No
0x5f2bdf26f6528ce05aac77d7fa52bac7a836ef66	1.041701197	No
0xf9e8caf6cd6266e47f850756275fee2adcfea169	1.041614112	No
0x22b908c2fea7a1e6043ffcdbc77d660d4d326961	1.041186289	No
0x871b62f813b5f6e12dd7689606c0be9855c06d7b	1.041031814	No
0x2184f80e9dfdd832f7cfaf3cb01817a8bf6d8056	1.040648343	No
0x0b8e7df9aa6171b09abb18e67d37d0e4e1832dd6	1.040534986	No
0x65aa11e500a03efa30dc6ea81700145554064f88	1.040107164	No
0x3b9d92d025c1fca5ebd92328c4a2ef998a743d3b	1.04	No
0x6fae86071a913d66bbc3b10857581370d653dce9	1.039867818	No
0xd4e317977878dc02a3f8bb3da03fd8f33091922f	1.039567416	No
0x8f17b784a09fb6a37be0fd4e4d69efbc634a4cd1	1.039328669	No
0x096eb2ebd3d6908432dc092c38714e1969725f3d	1.039237031	No
0x7e4e49cb8c98318b762350f9273536bd9917ffd5	1.039183692	No
0x7338afb07db145220849b04a45243956f20b14d9	1.038919396	No
0x7c2ffb059a5b0a9dad492d57484626bc16cac021	1.038835468	No
0xc00ec5064f48432de8c2b3ca01c78c8d6c1eabca	1.038799916	No
0x054e195fb76e5beadb8d11b835714f51b19a732e	1.038547446	No
0x42260072dd498829f5338186082ec254edebc1cd	1.038510438	No
0x61c37063e319632935600c29505afc7ea2318124	1.038335411	No
0xb4075f6a7e9418f38a275d8c895be83f5466a6c5	1.038197486	No
0x45193a8db5ca3df86e6e25fbc6fe81ebe5ddd811	1.038037346	No
0xf6490029f603eafb36193a955444fa85adb63694	1.037467833	No
0x1fce86d6502a43e8558fe3fcdcf79ca01872370e	1.037063406	No
0x0b493af26fa61e5ff84290ca934b7c85e3195505	1.036995847	No
0x8fcc6548de7c4a1e5f5c196de1b62c423e61cdaf	1.036900036	No
0xc02d68b1287534d8d12a9be01a5b4ef5a1771ba3	1.036894261	No
0xa465252ed894ce012d07699b115eaa407dd81d40	1.036585104	No
0x83742faddde0b5b2b307ac46f24a1c118d332549	1.036234899	No
0x80a4f176ba34ca9c9f7a124e3005fa8d3141e010	1.036230748	No
0x61f3be073bd5c5a6ed11443e51744ce505e27b85	1.035936309	No
0x69ee0929aec103e3c50d26e6a431ce23f1ddf504	1.035867206	No
0x61fbfca4566b09af877cdd51095f7cbc51b53939	1.03573981	No
0x9d152d8d65ec27f7b77d27073f86abd7a4a42871	1.03573981	No
0xb14130755bdc32f3540b8ff1ab417304c80d0eef	1.03573981	No
0x1c55266dd70b949d0b54119416a9fad1e41babed	1.03573981	No
0x0b0f9f02d9aef778433dea88c4bec341d6c86834	1.03573981	No
0xc8452076029538c696ca7f50273d88b17aff80a9	1.03573981	No
0xbb4a7c9572284257c9e41aecbb96f9d542210c90	1.03573981	No
0x5252a3c0eba07bf5653648165abfccbe5feebce3	1.03573981	No
0x55543e721a5278ec9940c0e4966759bd63f6f571	1.03573981	No
0xe994b4ca2d4e98d7bfb796b7d1ad06ec2d854dba	1.03573981	No
0x158e02e4a130afd22426bc3cca06dd346f4f54ea	1.03573981	No
0xc0cdbcd0b24361df8a888e18d2a3cedd4cec948e	1.03573981	No
0xe86d78381c4cd7b4a67278e1194ca7babc363af9	1.03573981	No
0xc280bee699a39d26d7956b10729146d80f52fc1b	1.03573981	No
0x225bc778ff20a3b50a06e9a2ffadf7ccd5d7728e	1.03573981	No
0x2b0bab3dc85d216bfca8cedd3f1d0265be7c9ac2	1.03573981	No
0x7bba80e55fed1812974ea0db50e58d3f82348c1b	1.03573981	No
0x3aef590df6febaa81477c1cea3009bb9e096730c	1.03573981	No
0xf0006c1e80b27f902d45e7638a1ff0c2da2a24b6	1.03573981	No
0xfa2049ac8f12fc423c8d28754da0d7e72ccc7a9c	1.035662129	No
0xba7e5fba171995c80dab3a76601ad5a8d298d86b	1.0354676	No
0xd1f32511b4d160cbb050d3f05bd07f6c0ef47a8c	1.035351373	No
0xaa210be3ad797fd8a82013cda2be574784932920	1.035236383	No
0x412188a51151849952736fb374ddb43b3695e618	1.035021038	No
0x3af2694ca825227b743fcf7586365d96ca8f67cf	1.034998831	No
0x5b1af1b1901ca9ef48e5db98676722f709fb0b64	1.034868094	No
0xe2f4291414e86412b53366c81624483ca6d7cab9	1.034753504	No
0x75eea5f5c16e3b611de9aa2c308bafbb9741c632	1.034472595	No
0xd498f99bafd467c5d06556d433ba89e52686f74b	1.034129073	No
0x38d3dd0902eae84ca60bd925b60e59e619ccfab1	1.034077276	No
0x11ce4333f56fda2afa263206d43e1c00c4ce2479	1.034069045	No
0x2f59c552d08849d2b6259ddf1ae6080204905172	1.033960735	No
0x542a19c328650051733ddae1794addaf8670b8c3	1.033911197	No
0xd1b66397290bed554e4d681e72e5e6ca0be73d6e	1.033891834	No
0x15f438c3fed4eb5474e3bc3655d0ab3cfd0cddf1	1.033515679	No
0x7e076d06c1e1cd988cbee1be1ec784316588100a	1.033500383	No
0xbb6a364f1ed526938bbf6e297e6c4d7f09e91788	1.033442958	No
0x84e40a13b42b1a24f031459d48b45d90b46297a1	1.033434612	No
0xf018cd5eb7b4a9668aeb17e53120f703a84345d2	1.033395872	No
0x23beeefa0554979b4dd30e031b8967c75acdcdf0	1.033349376	No
0x25e58696fbc8eb88301ee06a57f77d9f0715ec97	1.033329169	No
0x3aeedcd329e91e352d6c3d42c2b90d4e33a9e7d5	1.03320507	No
0x4adf9b737ab9c97f5728cbcf143483cf6c2f7df3	1.033200519	No
0x826c297187e8dac95c80a059a5058a92357d54f3	1.032671994	No
0x584ce997a61fc8cd4c8c5d78fa16a77790943276	1.032376019	No
0xa9c0bc94b7685681a9735ce5d85f9f2a14b02e09	1.032308612	No
0xaa10e30b4e1e8d6aed95cb38268389212932b8b2	1.032151122	No
0x5643f32f5a56f9781c451ee2919be8479db10414	1.032053676	No
0x90a4d5ad231e9250f53d0b2a0029556798eccaed	1.031578088	No
0x63a8f19761f66ee310645cebd936b7b463153a98	1.030942275	No
0x2831269a3eb964c4dcd574d2be3bfa0553b61ac5	1.03086301	No
0x6325a9a14ee7999114e193cc15e548cf02a9be5d	1.030855905	No
0x3a7b3d08393f59134b756d95b04d390e5bd95cca	1.030569471	No
0x4dd713e8458abd05fadef2d83f51c711996277c2	1.030539217	No
0xf30743d463387293266006b188bea69e247265f8	1.03045533	No
0x602ce5a4dabca14950bbd5cd1bc5f93ec1d84926	1.029931545	No
0xb8e7dd27d5c3f8f27856adb67953d72bad26d0c4	1.02992869	No
0xe9ca86b78686a5af0ac39cc3be976c95395b5b06	1.029912449	No
0x6aca843dd19ae4bfa43b6c53fc2e0c3a0bf6a002	1.029895614	No
0x3c0bdb417f90e717efbf5e155e35f7dfc331f008	1.029692287	No
0x1644f869444ce8eafbb335a80962eb44ccbb6db7	1.029598516	No
0x5ae71b6c3182c447f33067cee4906f3f777eb9b0	1.029447277	No
0xa0860641e1e0a42ae3e32487ca43ac2dde905328	1.029425244	No
0xfe8c2cdb21029371690ca9a6430591058c17b2f3	1.029068031	No
0x2e2a18d0e4cb6edf7e1859a7b07b0ae7dfa30fdf	1.028999517	No
0xdc15d4432bbfe149bc6d158442fc78ee0f671d59	1.028856886	No
0x96b258360501863ad18567fceb41ec3e504f0690	1.028851948	No
0xa4b5741b8f0eaac20fdeab43f345c4ca1cc4a833	1.028843325	No
0x12347550d55178da3cba31c820b1e412fcfdb611	1.028487106	No
0x5aff3a611955a0df61a82e1697b8197734921f9a	1.028323676	No
0x6eacd4ef40efb3663a42916149ee038b3308cdf5	1.028263801	No
0x3977f9b1f4912a783b44aba813da388ac73a1428	1.028210736	No
0x6c2239939ea585331c2589a3db2a1fc799ed3a79	1.02811829	No
0x425d8a3f3dc894d2ec4785a048178f421711e91b	1.028041642	No
0xbf30e4f9e615daaf59499d541de42d94412700da	1.028041642	No
0xd19f546b4941936995937fea56a8413f1397bd88	1.028041642	No
0x5367109b8ab57a5b5fc4d3021a769bc2688ce573	1.028041642	No
0x1604efa11c5b7392bfd161f6194eb7d636e01c31	1.028041642	No
0x05f1f5e105261ff614cbf72fc96d44b405c63b5d	1.028034782	No
0x77747515251e12fe06a5aafdc0a833f0f6172699	1.027840736	No
0x0136fc6143f26f149d28ac0a3ea24cc7689cfdc2	1.027750796	No
0x3ca32dd3666ed1b69e86b86b420b058caa8c1aaf	1.027554673	No
0x1bba4a4c45cf703fd7e676ae05e903fc95551843	1.026904665	No
0x51ca27ecc8666e3f38388d4d8276e9bbe14c2915	1.026843386	No
0xeddb28083aa9d364e6b23ee65a3ec77435c6e7cc	1.026835468	No
0x4df89d5c65d87f83e4d6f34f69160c01600f26ab	1.026575008	No
0xd9e02e83e4d90aa913206ccdee8bac0327c579b0	1.02654719	No
0x9a2fed1871a32636cb5f7b2c837998bd1f1b9cb9	1.02639427	No
0x81f7c3796f4b024b6700a0134a1c509acf920324	1.026352101	No
0x4cd1f8562243d8715acf220f76bd7d41243edf30	1.026343881	No
0x7314d37db36d7403fe37669704ee9a33f589496e	1.0260017	No
0x91f3ef7f12dfb7ebe77cda3f8ef211d6c030d4d8	1.025975851	No
0xa6e562e5d24feca0fb1c690d9834e52de0cb51b1	1.025856818	No
0xe749546455cf694d0b3b96d52c473a107fe8c49b	1.025109728	No
0xb7396d65ac352471dbbeffc94baf8ef3a7251a6b	1.025077317	No
0xf4e89002331891d05fb825a1babd894b70f97b2e	1.025039306	No
0x74dd6d2cf36e26c1d140cf4099aba0c487b96bb8	1.024818719	No
0x27c3958424276f1d97c62ed147a2bf04bb601340	1.024780075	No
0x9228d10ddb805e338fd2e9670d43996fef89ef6d	1.024562876	No
0xefec0b93f36a2a4b19a9acecacd98591ce15cb26	1.02453718	No
0x11816e5f089f7d6f53f0e7612a368916c971e572	1.024488739	No
0x61a3ec2009408c465afd62d862e2348e1b73b2fb	1.024307764	No
0x89bbad3738c5efd5d1edc28869fcc605ee35c81b	1.02428571	No
0xcb52eb36a48c9b50569aba1f6def63b74c59babe	1.02423821	No
0x89d5b0f354feac9efc1240c3191d010ec002821c	1.024167132	No
0xa6c751801fc560d841e46b722082c1265dbbe4ce	1.024091538	No
0xdbd300eba0f755bb06da769a4e1a84e4330068af	1.024052449	No
0xad888fc491433e43c54c1863a9d1f41d63bd7cf4	1.024048779	No
0x8d2497b3fdbebc935055293dacf24bf6f67f694b	1.024016917	No
0xee2b15802023c4ce4cefa5cb03438e1167e54abf	1.023887163	No
0xf5632cfcd668c10949ba06618d50928ce5841ae3	1.023694727	No
0xd9881a8e582373dc3785fa49e5ddabc176c34e43	1.023510283	No
0x0f4daa365a72c5b134d6e263f21b64de87f2392a	1.023338994	No
0x57ffadb4ddf24742f8e4d3f6d750bc5af9041550	1.023325871	No
0xf3afe8cf7a615978d62c2f5fa1c7648e069626c4	1.023176996	No
0x4b4d12a4b59e66f3f0dea7d06bfd209c0e495bef	1.023113793	No
0x75140271904b667962765d7ddc80f778aa5b3532	1.023037738	No
0x122ef3453f663f929d1f1c887bedf2d9930b171d	1.022710392	No
